work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2025,EX,FT,Head of Data,348516,US,0,US,M
2025,EX,FT,Head of Data,232344,US,0,US,M
2025,SE,FT,Data Scientist,145400,US,0,US,M
2025,SE,FT,Data Scientist,81600,US,0,US,M
2025,MI,FT,Engineer,160000,US,100,US,M
2025,MI,FT,Engineer,140000,US,100,US,M
2025,SE,FT,AI Product Lead,175000,US,100,US,M
2025,SE,FT,AI Product Lead,152900,US,100,US,M
2025,SE,FT,AI Engineer,97900,US,100,US,M
2025,SE,FT,AI Engineer,89900,US,100,US,M
2025,SE,FT,Business Intelligence Engineer,180500,US,0,US,M
2025,SE,FT,Business Intelligence Engineer,113000,US,0,US,M
2025,SE,FT,Manager,230000,US,0,US,M
2025,SE,FT,Manager,121000,US,0,US,M
2025,SE,FT,Computer Vision Engineer,250000,US,0,US,M
2025,SE,FT,Computer Vision Engineer,220000,US,0,US,M
2025,MI,FT,AI Engineer,200000,US,0,US,M
2025,MI,FT,AI Engineer,145000,US,0,US,M
2025,MI,FT,AI Engineer,265000,US,100,US,M
2025,MI,FT,AI Engineer,175000,US,100,US,M
2025,EX,FT,Data Management,219800,US,100,US,M
2025,EX,FT,Data Management,179500,US,100,US,M
2025,SE,FT,Product Manager,207000,US,100,US,M
2025,SE,FT,Product Manager,144200,US,100,US,M
2025,SE,FT,Data Engineer,200000,US,100,US,M
2025,SE,FT,Data Engineer,106200,US,100,US,M
2025,SE,FT,Data Engineer,195300,US,0,US,M
2025,SE,FT,Data Engineer,149000,US,0,US,M
2025,MI,FT,Data Engineer,183300,US,100,US,M
2025,MI,FT,Data Engineer,117000,US,100,US,M
2025,SE,FT,Data Engineer,213850,US,100,US,M
2025,SE,FT,Data Engineer,136800,US,100,US,M
2025,SE,FT,Data Engineer,146550,US,0,US,M
2025,SE,FT,Data Engineer,101200,US,0,US,M
2025,SE,FT,Data Engineer,200700,US,0,US,M
2025,SE,FT,Data Engineer,175800,US,0,US,M
2025,EX,FT,Data Engineer,275000,US,0,US,M
2025,EX,FT,Data Engineer,195000,US,0,US,M
2025,SE,FT,Data Engineer,155000,US,100,US,M
2025,SE,FT,Data Engineer,93000,US,100,US,M
2025,SE,FT,Engineer,215000,US,0,US,M
2025,SE,FT,Engineer,200000,US,0,US,M
2025,SE,FT,Product Manager,140000,US,0,US,M
2025,SE,FT,Product Manager,110000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,223000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,191000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,210000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,106200,US,100,US,M
2025,SE,FT,Engineer,350000,US,0,US,M
2025,SE,FT,Engineer,300000,US,0,US,M
2025,MI,FT,Machine Learning Engineer,150250,US,0,US,M
2025,MI,FT,Machine Learning Engineer,120000,US,0,US,M
2025,MI,FT,Machine Learning Engineer,175000,US,100,US,M
2025,MI,FT,Machine Learning Engineer,130000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,331200,US,0,US,M
2025,SE,FT,Machine Learning Engineer,163000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,240000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,200000,US,100,US,M
2025,MI,FT,Machine Learning Engineer,140000,US,100,US,M
2025,MI,FT,Machine Learning Engineer,117000,US,100,US,M
2025,SE,FT,Software Engineer,200000,US,0,US,M
2025,SE,FT,Software Engineer,170000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,153738,US,0,US,M
2025,SE,FT,Machine Learning Engineer,107617,US,0,US,M
2025,SE,FT,Data Scientist,235400,US,0,US,M
2025,SE,FT,Data Scientist,213146,US,0,US,M
2025,SE,FT,Data Scientist,166000,CA,100,CA,M
2025,SE,FT,Data Scientist,103000,CA,100,CA,M
2025,SE,FT,Data Scientist,217000,US,100,US,M
2025,SE,FT,Data Scientist,127000,US,100,US,M
2025,SE,FT,Data Scientist,335720,US,100,US,M
2025,SE,FT,Data Scientist,163064,US,100,US,M
2025,SE,FT,Data Scientist,110000,US,0,US,M
2025,SE,FT,Data Scientist,85000,US,0,US,M
2025,MI,FT,Data Scientist,75000,US,0,US,M
2025,MI,FT,Data Scientist,65250,US,0,US,M
2025,SE,FT,Data Scientist,120000,US,0,US,M
2025,SE,FT,Data Scientist,100000,US,0,US,M
2025,MI,FT,Data Scientist,142000,US,0,US,M
2025,MI,FT,Data Scientist,99336,US,0,US,M
2025,SE,FT,Data Scientist,115350,US,0,US,M
2025,SE,FT,Data Scientist,88300,US,0,US,M
2025,MI,FT,Data Scientist,166700,US,0,US,M
2025,MI,FT,Data Scientist,101100,US,0,US,M
2025,MI,FT,Data Analyst,136800,US,0,US,M
2025,MI,FT,Data Analyst,79500,US,0,US,M
2025,SE,FT,Engineer,183000,US,0,US,M
2025,SE,FT,Engineer,125000,US,0,US,M
2025,MI,FT,Research Scientist,112003,US,0,US,M
2025,MI,FT,Research Scientist,81456,US,0,US,M
2025,SE,FT,AI Engineer,239000,US,0,US,M
2025,SE,FT,AI Engineer,196000,US,0,US,M
2025,SE,FT,AI Engineer,266000,US,0,US,M
2025,SE,FT,AI Engineer,218000,US,0,US,M
2025,SE,FT,AI Engineer,212000,US,0,US,M
2025,SE,FT,AI Engineer,174000,US,0,US,M
2025,SE,FT,Developer,170000,US,0,US,M
2025,SE,FT,Developer,48000,US,0,US,M
2025,SE,FT,Data Analyst,119681,US,0,US,M
2025,SE,FT,Data Analyst,72534,US,0,US,M
2025,SE,FT,Data Analyst,218500,US,0,US,M
2025,SE,FT,Data Analyst,105000,US,0,US,M
2025,MI,FT,Data Analyst,162800,US,0,US,M
2025,MI,FT,Data Analyst,97700,US,0,US,M
2025,MI,FT,Data Analyst,62000,US,0,US,M
2025,MI,FT,Data Analyst,44000,US,0,US,M
2025,MI,FT,Manager,64480,US,0,US,M
2025,MI,FT,Manager,50162,US,0,US,M
2025,MI,FT,Data Analyst,115500,US,0,US,M
2025,MI,FT,Data Analyst,98175,US,0,US,M
2025,SE,FT,Data Analyst,232000,US,0,US,M
2025,SE,FT,Data Analyst,129000,US,0,US,M
2025,MI,FT,Associate,146100,US,0,US,M
2025,MI,FT,Associate,91500,US,0,US,M
2025,MI,FT,Computational Scientist,174200,US,0,US,M
2025,MI,FT,Computational Scientist,109000,US,0,US,M
2025,SE,FT,Analyst,85000,US,0,US,M
2025,SE,FT,Analyst,70000,US,0,US,M
2025,SE,FT,AI Scientist,308000,US,0,US,M
2025,SE,FT,AI Scientist,224000,US,0,US,M
2025,SE,FT,AI Scientist,269500,CA,0,CA,M
2025,SE,FT,AI Scientist,196000,CA,0,CA,M
2025,EN,FT,DataOps Engineer,73836,NL,0,NL,M
2025,MI,FT,Prompt Engineer,145400,US,0,US,M
2025,MI,FT,Prompt Engineer,81600,US,0,US,M
2025,SE,FT,Software Engineer,203200,US,100,US,M
2025,SE,FT,Software Engineer,162600,US,100,US,M
2025,SE,FT,Manager,293000,US,0,US,M
2025,SE,FT,Manager,213000,US,0,US,M
2025,SE,FT,Developer,215000,US,0,US,M
2025,SE,FT,Developer,185000,US,0,US,M
2025,SE,FT,Data Governance Engineer,174980,CA,0,CA,M
2025,SE,FT,Data Governance Engineer,94220,CA,0,CA,M
2025,SE,FT,Analytics Engineer,126000,US,0,US,M
2025,SE,FT,Analytics Engineer,119000,US,0,US,M
2025,SE,FT,Analytics Engineer,300000,US,0,US,M
2025,SE,FT,Analytics Engineer,200000,US,0,US,M
2025,SE,FT,Analytics Engineer,150000,US,0,US,M
2025,SE,FT,AI Governance Specialist,142000,US,0,US,M
2025,SE,FT,AI Governance Specialist,86000,US,0,US,M
2025,SE,FT,Backend Engineer,278250,US,0,US,M
2025,SE,FT,Backend Engineer,159000,US,0,US,M
2025,SE,FT,Software Engineer,255000,US,100,US,M
2025,SE,FT,Software Engineer,204000,US,100,US,M
2025,SE,FT,Software Engineer,205000,US,0,US,M
2025,SE,FT,Software Engineer,165000,US,0,US,M
2025,SE,FT,DevOps Engineer,220000,US,100,US,M
2025,SE,FT,DevOps Engineer,210000,US,100,US,M
2025,SE,FT,Engineer,200200,US,0,US,M
2025,SE,FT,Engineer,178360,US,0,US,M
2025,MI,FT,Software Engineer,290180,US,0,US,M
2025,MI,FT,Software Engineer,286859,US,0,US,M
2025,SE,FT,Systems Engineer,164000,US,0,US,M
2025,SE,FT,Systems Engineer,111000,US,0,US,M
2025,SE,FT,Tech Lead,200000,US,0,US,M
2025,SE,FT,Tech Lead,139000,US,0,US,M
2025,MI,FT,Analyst,181000,US,0,US,M
2025,MI,FT,Analyst,126000,US,0,US,M
2025,MI,FT,Research Scientist,244000,US,0,US,M
2025,MI,FT,Research Scientist,166000,US,0,US,M
2025,SE,FT,Solutions Engineer,133750,US,0,US,M
2025,SE,FT,Solutions Engineer,95500,US,0,US,M
2025,SE,FT,Engineer,234600,US,100,US,M
2025,SE,FT,Engineer,170200,US,100,US,M
2025,SE,FT,Software Engineer,340000,US,0,US,M
2025,SE,FT,Software Engineer,286000,US,0,US,M
2025,MI,FT,Software Engineer,215400,US,0,US,M
2025,MI,FT,Software Engineer,100600,US,0,US,M
2025,SE,FT,Systems Engineer,138000,US,100,US,M
2025,SE,FT,Systems Engineer,106500,US,100,US,M
2025,SE,FT,Software Engineer,220500,US,0,US,M
2025,SE,FT,Software Engineer,196000,US,0,US,M
2025,SE,FT,Systems Engineer,200000,US,0,US,M
2025,SE,FT,Systems Engineer,150000,US,0,US,M
2025,EN,FT,Analyst,70824,FR,0,FR,M
2025,MI,FT,Engineer,70000,GB,0,GB,M
2025,MI,FT,Engineer,55000,GB,0,GB,M
2025,SE,FT,Associate,132000,CA,0,CA,M
2025,SE,FT,Associate,82500,CA,0,CA,M
2025,EX,FT,Analyst,185000,US,100,US,M
2025,EX,FT,Analyst,143000,US,100,US,M
2025,MI,FT,Associate,72700,US,0,US,M
2025,MI,FT,Associate,55700,US,0,US,M
2025,SE,FT,Engineer,200000,US,100,US,M
2025,SE,FT,Engineer,175000,US,100,US,M
2025,SE,FT,Engineer,304200,US,0,US,M
2025,SE,FT,Engineer,139900,US,0,US,M
2025,EX,FT,Engineer,372000,US,0,US,M
2025,EX,FT,Engineer,248000,US,0,US,M
2025,MI,FT,Manager,170000,US,100,US,M
2025,MI,FT,Manager,112500,US,100,US,M
2025,SE,FT,Engineer,164000,US,0,US,M
2025,SE,FT,Engineer,111000,US,0,US,M
2025,SE,FT,Manager,229000,US,0,US,M
2025,SE,FT,Manager,156000,US,0,US,M
2025,EN,FT,Engineer,90000,US,0,US,M
2025,EN,FT,Engineer,54000,US,0,US,M
2025,EN,FT,Engineer,94120,US,0,US,M
2025,EN,FT,Engineer,90500,US,0,US,M
2025,MI,FT,Analyst,69000,CA,100,CA,M
2025,MI,FT,Analyst,58000,CA,100,CA,M
2025,SE,FT,Product Analyst,175000,US,100,US,M
2025,SE,FT,Product Analyst,160000,US,100,US,M
2025,MI,FT,Analyst,90000,US,0,US,M
2025,MI,FT,Analyst,70000,US,0,US,M
2025,SE,FT,Software Engineer,294667,US,0,US,M
2025,SE,FT,Software Engineer,235733,US,0,US,M
2025,EN,FT,Researcher,215400,US,0,US,M
2025,EN,FT,Researcher,100600,US,0,US,M
2025,MI,FT,Manager,185000,US,0,US,M
2025,MI,FT,Manager,160000,US,0,US,M
2025,SE,FT,Manager,258500,US,0,US,M
2025,SE,FT,Manager,188000,US,0,US,M
2025,MI,FT,Analyst,106136,US,0,US,M
2025,MI,FT,Analyst,70087,US,0,US,M
2025,SE,FT,Executive,160000,US,100,US,M
2025,SE,FT,Executive,120000,US,100,US,M
2025,SE,FT,Software Engineer,169700,US,0,US,M
2025,SE,FT,Software Engineer,93300,US,0,US,M
2025,EX,FT,Director,300000,US,0,US,M
2025,EX,FT,Director,203500,US,0,US,M
2025,SE,FT,DevOps Engineer,200000,US,0,US,M
2025,SE,FT,DevOps Engineer,137510,US,0,US,M
2025,EN,FT,Consultant,89000,US,100,US,M
2025,EN,FT,Consultant,70000,US,100,US,M
2025,EN,FT,Associate,122000,US,100,US,M
2025,EN,FT,Associate,94000,US,100,US,M
2025,SE,FT,Software Engineer,305000,US,100,US,M
2025,SE,FT,Software Engineer,244000,US,100,US,M
2025,MI,FT,Manager,240000,US,0,US,M
2025,MI,FT,Manager,130000,US,0,US,M
2025,SE,FT,Solutions Architect,216000,US,0,US,M
2025,SE,FT,Solutions Architect,147000,US,0,US,M
2025,MI,FT,Data Engineer,90900,NL,0,NL,M
2025,MI,FT,Data Engineer,60456,NL,0,NL,M
2025,SE,FT,AI Engineer,222750,US,0,US,M
2025,SE,FT,AI Engineer,148500,US,0,US,M
2025,SE,FT,AI Engineer,149600,US,0,US,M
2025,SE,FT,AI Engineer,108800,US,0,US,M
2025,MI,FT,Data Reporting Specialist,90280,US,0,US,M
2025,MI,FT,Data Reporting Specialist,55520,US,0,US,M
2025,MI,FT,Business Intelligence Engineer,132700,US,100,US,M
2025,MI,FT,Business Intelligence Engineer,73800,US,100,US,M
2025,MI,FT,BI Developer,93570,US,100,US,M
2025,MI,FT,BI Developer,61000,US,100,US,M
2025,EX,FT,Director,296610,US,0,US,M
2025,EX,FT,Director,164780,US,0,US,M
2025,MI,FT,Data Manager,67000,GB,0,GB,M
2025,MI,FT,Data Manager,54000,GB,0,GB,M
2025,SE,FT,Machine Learning Scientist,274000,US,0,US,M
2025,SE,FT,Machine Learning Scientist,147600,US,0,US,M
2025,SE,FT,Data Governance,140000,US,0,US,M
2025,SE,FT,Data Governance,70000,US,0,US,M
2025,SE,FT,Data Scientist,156800,US,100,US,M
2025,SE,FT,Data Scientist,114000,US,100,US,M
2025,SE,FT,Applied Scientist,342045,US,0,US,M
2025,SE,FT,Applied Scientist,201203,US,0,US,M
2025,EN,FT,Data Architect,95000,US,100,US,M
2025,EN,FT,Data Architect,85000,US,100,US,M
2025,SE,FT,Statistical Programmer,165600,US,100,US,M
2025,SE,FT,Statistical Programmer,89000,US,100,US,M
2025,MI,FT,Data Specialist,68000,US,0,US,M
2025,MI,FT,Data Specialist,54000,US,0,US,M
2025,SE,FT,Engineer,205875,US,0,US,M
2025,SE,FT,Engineer,137250,US,0,US,M
2025,SE,FT,Software Engineer,233500,US,0,US,M
2025,SE,FT,Software Engineer,169800,US,0,US,M
2025,SE,FT,Technical Architect,184700,US,100,US,M
2025,SE,FT,Technical Architect,138500,US,100,US,M
2025,SE,FT,Software Engineer,269640,US,100,US,M
2025,SE,FT,Software Engineer,163420,US,100,US,M
2025,MI,FT,Software Engineer,166320,US,100,US,M
2025,MI,FT,Software Engineer,104080,US,100,US,M
2025,SE,FT,Analyst,90000,US,100,US,M
2025,SE,FT,Analyst,75000,US,100,US,M
2025,SE,FT,Cloud Engineer,215000,US,100,US,M
2025,SE,FT,Cloud Engineer,135000,US,100,US,M
2025,EX,FT,Analyst,153300,US,0,US,M
2025,EX,FT,Analyst,134000,US,0,US,M
2025,EN,FT,Engineer,52000,US,0,US,M
2025,SE,FT,Consultant,250377,US,100,US,M
2025,SE,FT,Consultant,139874,US,100,US,M
2025,SE,FT,Business Intelligence Analyst,183800,US,100,US,M
2025,SE,FT,Business Intelligence Analyst,110300,US,100,US,M
2025,SE,FT,Director,287300,US,100,US,M
2025,SE,FT,Director,160900,US,100,US,M
2025,MI,FT,Manager,250377,US,100,US,M
2025,MI,FT,Manager,139874,US,100,US,M
2025,SE,FT,Architect,323400,US,0,US,M
2025,SE,FT,Architect,216750,US,0,US,M
2025,MI,FT,Data Engineer,223500,US,0,US,M
2025,MI,FT,Data Engineer,119200,US,0,US,M
2025,SE,FT,Data Engineer,228200,US,100,US,M
2025,SE,FT,Data Engineer,91300,US,100,US,M
2025,SE,FT,Data Engineer,230180,US,0,US,M
2025,SE,FT,Data Engineer,164415,US,0,US,M
2025,MI,FT,Data Engineer,231250,US,0,US,M
2025,MI,FT,Data Engineer,111000,US,0,US,M
2025,MI,FT,Data Engineer,140200,US,0,US,M
2025,MI,FT,Data Engineer,104600,US,0,US,M
2025,SE,FT,Data Scientist,195700,US,100,US,M
2025,SE,FT,Data Scientist,142300,US,100,US,M
2025,SE,FT,Data Scientist,186600,CA,100,CA,M
2025,SE,FT,Data Scientist,124400,CA,100,CA,M
2025,SE,FT,Data Scientist,191869,US,0,US,M
2025,SE,FT,Data Scientist,125629,US,0,US,M
2025,SE,FT,Analyst,203000,US,0,US,M
2025,SE,FT,Analyst,101000,US,0,US,M
2025,SE,FT,Engineer,170000,CA,0,CA,M
2025,SE,FT,Engineer,130000,CA,0,CA,M
2025,MI,FT,Data Specialist,103576,US,100,US,M
2025,MI,FT,Data Specialist,60927,US,100,US,M
2025,SE,FT,Data Architect,166810,US,100,US,M
2025,SE,FT,Data Architect,98124,US,100,US,M
2025,SE,FT,Solutions Architect,160050,US,0,US,M
2025,SE,FT,Solutions Architect,105300,US,0,US,M
2025,EN,PT,Engineer,30000,US,0,US,M
2025,EN,PT,Engineer,24000,US,0,US,M
2025,SE,FT,Data Analyst,164000,US,0,US,M
2025,SE,FT,Data Analyst,82000,US,0,US,M
2025,MI,FT,Applied Scientist,214000,US,100,US,M
2025,MI,FT,Applied Scientist,134000,US,100,US,M
2025,MI,FT,Automation Engineer,122200,US,100,US,M
2025,MI,FT,Automation Engineer,67600,US,100,US,M
2025,MI,FT,Analyst,95000,US,0,US,M
2025,MI,FT,Analyst,85000,US,0,US,M
2025,SE,FT,Consultant,237100,US,0,US,M
2025,SE,FT,Consultant,111100,US,0,US,M
2025,MI,FT,Engineering Manager,258000,US,0,US,M
2025,MI,FT,Engineering Manager,166000,US,0,US,M
2025,SE,FT,Data Scientist,161700,US,100,US,M
2025,SE,FT,Data Scientist,117600,US,100,US,M
2025,SE,FT,Tech Lead,142250,US,100,US,M
2025,SE,FT,Tech Lead,100000,US,100,US,M
2025,EX,FT,Director,205000,US,0,US,M
2025,EX,FT,Director,165000,US,0,US,M
2025,SE,FT,Site Reliability Engineer,175000,US,100,US,M
2025,SE,FT,Site Reliability Engineer,160000,US,100,US,M
2025,SE,FT,Analyst,114000,CA,0,CA,M
2025,SE,FT,Analyst,69000,CA,0,CA,M
2025,MI,FT,Engineer,127800,US,0,US,M
2025,MI,FT,Engineer,104600,US,0,US,M
2025,SE,FT,Manager,108127,US,0,US,M
2025,SE,FT,Manager,98297,US,0,US,M
2025,SE,FT,Engineer,130000,US,0,US,M
2025,SE,FT,Engineer,110000,US,0,US,M
2025,SE,FT,Analyst,166000,US,100,US,M
2025,SE,FT,Analyst,87000,US,100,US,M
2025,SE,FT,Solutions Architect,195378,US,0,US,M
2025,SE,FT,Solutions Architect,144410,US,0,US,M
2025,SE,FT,Analyst,140600,CA,100,CA,M
2025,SE,FT,Analyst,93800,CA,100,CA,M
2025,SE,FT,Research Scientist,220000,CA,100,CA,M
2025,SE,FT,Research Scientist,159750,CA,100,CA,M
2025,SE,FT,Engineer,180000,US,0,US,M
2025,SE,FT,Engineer,165000,US,0,US,M
2025,SE,FT,Analytics Engineer,152109,US,100,US,M
2025,SE,FT,Analytics Engineer,103711,US,100,US,M
2025,SE,FT,Data Strategist,175700,US,100,US,M
2025,SE,FT,Data Strategist,106900,US,100,US,M
2025,SE,FT,Cloud Database Administrator,243100,US,0,US,M
2025,SE,FT,Cloud Database Administrator,126300,US,0,US,M
2025,SE,FT,Product Manager,205000,US,0,US,M
2025,SE,FT,Product Manager,132000,US,0,US,M
2025,MI,FT,Data Product Manager,139700,US,0,US,M
2025,MI,FT,Data Product Manager,106000,US,0,US,M
2025,SE,FT,MLOps Engineer,135000,GB,0,GB,M
2025,SE,FT,MLOps Engineer,100000,GB,0,GB,M
2025,SE,FT,Manager,228000,US,0,US,M
2025,SE,FT,Manager,196000,US,0,US,M
2025,MI,FT,Data Scientist,127000,US,0,US,M
2025,EX,FT,Data Scientist,175000,US,0,US,M
2025,EX,FT,Data Scientist,145000,US,0,US,M
2025,SE,FT,Data Scientist,220500,US,0,US,M
2025,SE,FT,Data Scientist,196000,US,0,US,M
2025,MI,FT,Data Scientist,150000,US,100,US,M
2025,MI,FT,Data Scientist,130000,US,100,US,M
2025,SE,FT,Data Scientist,225030,US,0,US,M
2025,SE,FT,Data Scientist,171680,US,0,US,M
2025,SE,FT,Manager,220000,US,0,US,M
2025,SE,FT,Manager,110000,US,0,US,M
2025,SE,FT,Data Scientist,225000,US,0,US,M
2025,SE,FT,Data Scientist,99000,US,0,US,M
2025,SE,FT,Data Scientist,257000,US,0,US,M
2025,SE,FT,Data Scientist,112800,US,0,US,M
2025,SE,FT,Data Scientist,340500,US,0,US,M
2025,SE,FT,Data Scientist,148000,US,0,US,M
2025,MI,FT,Data Scientist,148700,US,0,US,M
2025,MI,FT,Data Scientist,122740,US,0,US,M
2025,SE,FT,Software Engineer,180000,US,0,US,M
2025,SE,FT,Software Engineer,150000,US,0,US,M
2025,MI,FT,Solutions Engineer,176000,US,0,US,M
2025,MI,FT,Solutions Engineer,77600,US,0,US,M
2025,SE,FT,Data Engineer,180000,US,100,US,M
2025,SE,FT,Data Engineer,90000,US,100,US,M
2025,SE,FT,Data Engineer,106400,GB,0,GB,M
2025,SE,FT,Data Engineer,90440,GB,0,GB,M
2025,MI,FT,Data Engineer,205600,US,0,US,L
2025,MI,FT,Data Engineer,118900,US,0,US,L
2025,SE,FT,Data Engineer,176000,DE,0,DE,M
2025,SE,FT,Data Engineer,77500,DE,0,DE,M
2025,SE,FT,Data Engineer,176000,GB,0,GB,M
2025,SE,FT,Data Engineer,77500,GB,0,GB,M
2025,SE,FT,Data Engineer,180000,US,0,US,M
2025,SE,FT,Data Engineer,90000,US,0,US,M
2025,MI,FT,Data Engineer,130000,US,0,US,M
2025,MI,FT,Data Engineer,110000,US,0,US,M
2025,SE,FT,Applied Scientist,272174,US,0,US,M
2025,SE,FT,Applied Scientist,180870,US,0,US,M
2025,SE,FT,Software Engineer,207000,US,100,US,M
2025,SE,FT,Software Engineer,155300,US,100,US,M
2025,SE,FT,Software Engineer,245100,US,100,US,M
2025,SE,FT,Software Engineer,176490,US,100,US,M
2025,SE,FT,Platform Engineer,210000,US,0,US,M
2025,SE,FT,Platform Engineer,180000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,255000,US,0,US,M
2025,SE,FT,Machine Learning Engineer,204000,US,0,US,M
2025,EX,FT,Director,400000,US,0,US,M
2025,EX,FT,Director,170000,US,0,US,M
2025,MI,FT,Machine Learning Engineer,292000,US,0,US,M
2025,MI,FT,Machine Learning Engineer,128700,US,0,US,M
2025,SE,FT,Machine Learning Engineer,301200,US,0,US,M
2025,SE,FT,Machine Learning Engineer,162000,US,0,US,M
2025,MI,FT,Data Management Analyst,100000,US,100,US,M
2025,MI,FT,Data Management Analyst,75000,US,100,US,M
2025,SE,FT,Manager,155000,US,0,US,M
2025,SE,FT,Manager,80000,US,0,US,M
2025,EX,FT,Data Management,180000,US,0,US,M
2025,EX,FT,Data Management,90000,US,0,US,M
2025,SE,FT,Software Engineer,350000,US,0,US,M
2025,SE,FT,Software Engineer,300000,US,0,US,M
2025,SE,FT,Principal Engineer,204500,US,0,US,M
2025,SE,FT,Principal Engineer,126000,US,0,US,M
2025,EN,FT,AI Engineer,70000,US,100,US,M
2025,EN,FT,AI Engineer,60000,US,100,US,M
2025,MI,FT,Business Intelligence Engineer,91100,US,100,US,M
2025,MI,FT,Business Intelligence Engineer,66800,US,100,US,M
2025,SE,FT,Data Analyst,120000,US,0,US,M
2025,SE,FT,Data Analyst,85000,US,0,US,M
2025,MI,FT,Manager,187000,US,0,US,M
2025,MI,FT,Manager,127500,US,0,US,M
2025,MI,FT,Data Analyst,126000,US,0,US,M
2025,MI,FT,Data Analyst,55300,US,0,US,M
2025,SE,FT,Data Analyst,116706,US,0,US,M
2025,SE,FT,Data Analyst,70024,US,0,US,M
2025,MI,FT,Data Analyst,86767,US,0,US,M
2025,MI,FT,Data Analyst,60297,US,0,US,M
2025,SE,FT,Engineer,471500,US,0,US,M
2025,SE,FT,Engineer,308000,US,0,US,M
2025,SE,FT,Full Stack Engineer,185500,US,0,US,M
2025,SE,FT,Full Stack Engineer,134500,US,0,US,M
2025,SE,FT,Software Engineer,287500,US,0,US,M
2025,SE,FT,Software Engineer,184000,US,0,US,M
2025,SE,FT,Engineer,235750,US,0,US,M
2025,SE,FT,Engineer,120000,US,0,US,M
2025,SE,FT,Engineer,287500,US,0,US,M
2025,SE,FT,Engineer,184000,US,0,US,M
2025,SE,FT,Software Engineer,356500,US,0,US,M
2025,SE,FT,Principal Scientist,222000,US,0,US,M
2025,SE,FT,Principal Scientist,140000,US,0,US,M
2025,MI,FT,Engineer,183100,US,0,US,L
2025,MI,FT,Engineer,75700,US,0,US,L
2025,MI,FT,BI Developer,130000,US,0,US,M
2025,MI,FT,BI Developer,90000,US,0,US,M
2025,MI,FT,Data Analyst,189600,US,100,US,M
2025,MI,FT,Data Analyst,90300,US,100,US,M
2025,SE,FT,Consultant,87000,US,100,US,M
2025,SE,FT,Consultant,64000,US,100,US,M
2025,SE,FT,Product Manager,211000,US,100,US,M
2025,SE,FT,Product Manager,132000,US,100,US,M
2025,SE,FT,Software Engineer,220000,US,0,US,M
2025,SE,FT,Software Engineer,110000,US,0,US,M
2025,MI,FT,Analyst,170000,US,0,US,M
2025,MI,FT,Analyst,122000,US,0,US,M
2025,MI,FT,Manager,180000,US,100,US,M
2025,MI,FT,Manager,122400,US,100,US,M
2025,SE,FT,Manager,160000,CA,0,CA,M
2025,SE,FT,Manager,86000,CA,0,CA,M
2025,EN,FT,Associate,140000,US,0,US,M
2025,SE,FT,Analyst,128800,US,0,US,L
2025,SE,FT,Analyst,60200,US,0,US,L
2025,SE,FT,Product Manager,219000,US,100,US,M
2025,SE,FT,Product Manager,169000,US,100,US,M
2025,SE,FT,Director,236100,US,0,US,M
2025,SE,FT,Director,194820,US,0,US,M
2025,MI,FT,Software Engineer,230000,US,0,US,M
2025,MI,FT,Software Engineer,175000,US,0,US,M
2025,SE,FT,Software Engineer,250000,US,0,US,M
2025,MI,FT,Research Scientist,350000,US,0,US,M
2025,MI,FT,Research Scientist,150000,US,0,US,M
2025,EX,FT,Director,225000,US,0,US,M
2025,EX,FT,Director,190000,US,0,US,M
2025,MI,FT,Associate,180917,US,0,US,M
2025,MI,FT,Associate,125250,US,0,US,M
2025,SE,FT,Business Intelligence Specialist,139360,US,100,US,M
2025,SE,FT,Business Intelligence Specialist,86840,US,100,US,M
2025,SE,FT,Engineer,171000,US,0,US,M
2025,SE,FT,Engineer,95000,US,0,US,M
2025,SE,FT,Software Engineer,215000,US,100,US,M
2025,SE,FT,Software Engineer,180000,US,100,US,M
2025,SE,FT,Manager,90000,GB,0,GB,M
2025,SE,FT,Manager,80000,GB,0,GB,M
2025,MI,FT,Manager,127900,US,0,US,M
2025,MI,FT,Manager,95970,US,0,US,M
2025,SE,FT,Software Engineer,289460,US,0,US,M
2025,SE,FT,Software Engineer,238520,US,0,US,M
2025,MI,FT,Associate,219700,US,100,US,M
2025,MI,FT,Associate,139600,US,100,US,M
2025,MI,FT,Manager,286000,US,0,US,L
2025,MI,FT,Manager,165500,US,0,US,L
2025,SE,FT,Solutions Architect,252000,US,0,US,M
2025,SE,FT,Solutions Architect,168000,US,0,US,M
2025,MI,FT,Engineer,214200,US,0,US,M
2025,MI,FT,Engineer,117300,US,0,US,M
2025,MI,FT,Software Engineer,214200,US,0,US,M
2025,MI,FT,Software Engineer,117300,US,0,US,M
2025,SE,FT,Software Engineer,148000,US,0,US,M
2025,MI,FT,Manager,255000,CA,0,CA,M
2025,MI,FT,Manager,225000,CA,0,CA,M
2025,SE,FT,Staff Engineer,167740,US,0,US,M
